Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
397944.8863,1625.51,2.074598464,4,523.63,22.55,8.29,51.93,21.55,91.87,1.04,9.46,4.87,5.28,0,2,0,1,6,419205.0126,1
109704.9949,550.0,1.012337491,3,458.54,9.9,9.15,69.79,23.34,95.24,1.76,6.59,1.77,3.97,1,4,0,2,31,12739.11552,0
249268.1619,827.25,1.034618239,3,361.58,2.52,7.04,32.58,15.91,95.96,1.86,5.54,3.41,3.77,0,4,0,1,3,184837.3779,0
172082.2746,1253.45,1.500422648,3,670.26,21.08,7.39,108.57,17.58,96.23,1.48,4.83,4.26,2.47,1,3,1,1,17,142577.3832,0
309475.7389,550.0,3.303223737,4,922.02,56.39,5.88,16.53,4.51,85.38,1.18,4.35,7.09,7.06,0,2,0,2,20,346613.5874,1
310836.675,1155.16,2.083702523,4,353.63,47.38,4.35,5.02,12.82,93.69,1.86,4.26,2.77,2.84,0,3,1,1,11,360850.2703,1
830298.342,1269.2,2.816446995,5,109.88,30.19,5.95,2.35,8.85,96.06,0.4,7.13,10.0,7.0,0,0,1,1,10,567338.7703,1
488847.3307,1049.45,2.4941456,4,1036.44,59.32,7.12,63.59,5.22,98.08,1.79,7.17,8.43,5.69,0,0,0,2,6,361044.3559,1
246115.9006,1431.88,1.659852409,3,377.05,32.23,9.41,24.06,19.5,99.45,2.12,6.55,6.04,8.64,0,2,1,1,23,328960.1149,1
343455.0967,1057.59,2.880240863,2,302.05,18.67,5.92,52.69,25.17,99.9,0.26,7.09,9.38,7.53,0,2,0,2,37,360638.4781,0
780190.8628,2068.82,2.315746015,5,617.05,37.98,8.67,62.99,4.29,99.68,0.81,9.35,7.92,5.27,0,2,1,1,9,731885.4929,1
315305.8611,1298.5,2.179890177,3,307.21,22.51,6.36,33.31,6.76,95.91,1.83,5.17,5.38,4.99,1,3,0,2,27,313392.5017,1
179935.4661,899.97,1.49718187,2,688.21,3.59,6.44,46.27,11.76,93.66,1.63,4.65,8.79,9.68,1,4,1,1,13,155547.8021,0
422653.6677,1883.99,2.725634492,2,562.14,36.72,4.07,33.68,8.56,99.9,0.89,3.32,7.99,8.07,1,3,1,1,17,511380.9736,1
459398.3591,550.0,3.069112702,3,575.86,19.36,7.51,34.74,1.94,95.16,1.86,4.0,5.02,6.47,0,2,0,2,25,378468.1718,1
388822.7101,550.0,2.603287583,3,111.45,33.57,5.56,1.93,8.14,88.1,1.97,4.4,4.81,7.92,1,3,0,1,17,389309.5295,1
419842.9604,2270.33,1.0,3,866.26,18.49,9.57,7.83,6.06,91.06,1.74,7.67,4.81,6.36,1,3,0,1,13,514599.3336,1
245490.2744,627.81,1.029240812,2,966.52,42.58,6.75,32.38,33.06,93.44,1.73,3.77,6.72,6.36,0,4,0,1,8,113677.0941,0
142639.1425,908.42,1.0,3,14.54,48.12,7.15,51.58,27.84,92.13,1.58,3.63,5.6,3.08,0,2,0,1,18,77579.26262,0
364452.1361,1430.63,2.618933722,2,567.16,33.96,8.05,56.67,6.8,85.4,0.6,5.41,7.73,5.53,1,0,0,1,2,441982.9801,0
405318.1143,1200.48,1.478432579,4,626.2,25.45,10.0,51.72,6.59,90.58,1.38,8.71,6.49,6.46,0,2,1,1,17,402195.9733,1
203073.0997,550.0,3.509578535,3,683.43,6.52,10.0,99.07,31.77,99.9,1.27,6.06,1.51,6.5,0,0,0,2,22,131526.127,0
369780.1596,1406.33,2.691176163,4,58.68,13.03,8.5,62.5,2.4,91.77,1.22,7.52,4.65,5.93,0,4,0,1,18,435447.0149,1
100919.2111,550.0,1.0,2,434.71,24.33,4.64,1.06,6.74,93.67,1.21,1.51,1.57,5.23,0,2,1,1,23,-606.9053053,0
254403.7403,864.82,1.028008367,3,429.09,44.84,3.34,59.61,14.3,90.06,1.74,3.64,1.05,4.17,0,4,1,1,13,193087.4171,1
239641.2752,553.63,1.615838061,2,417.33,12.56,4.58,58.29,18.55,94.26,1.24,0.24,8.72,3.26,0,4,1,1,14,135366.5505,0
140480.1178,550.0,3.451758213,1,336.71,65.43,6.06,2.48,11.07,81.06,2.54,3.36,4.41,4.8,0,2,0,1,11,140274.0193,0
136459.9782,550.0,1.053595204,3,402.31,21.18,6.84,53.75,16.86,81.49,1.82,3.65,7.1,7.66,0,4,1,2,24,76514.14433,0
160359.5372,757.98,1.0,3,76.09,17.33,4.49,41.07,0.54,98.61,1.24,4.13,7.93,7.65,0,3,0,1,12,44343.08038,0
128863.451,1344.89,1.193792459,2,102.77,14.53,7.67,82.25,17.88,91.66,2.65,1.78,7.05,4.61,0,4,1,1,12,68342.28086,1
193712.9455,1103.23,2.392219123,2,158.94,32.79,5.69,46.14,14.39,94.99,1.71,4.88,10.0,6.89,0,4,0,1,22,188981.5763,0
286536.4983,1059.64,1.0,3,30.61,9.72,10.0,52.9,12.65,95.99,1.15,4.3,3.51,4.67,0,4,0,1,12,195374.2452,1
342470.7477,1267.8,1.302946708,4,892.99,13.36,6.95,12.69,25.54,96.55,1.66,4.81,2.13,4.82,1,3,0,1,11,307255.37,1
163022.5614,813.05,1.765101757,2,686.5,27.54,4.04,23.27,6.99,92.49,1.31,3.8,10.0,4.42,0,4,1,1,10,140309.1966,0
246476.0065,1526.32,2.744059964,3,260.44,33.18,8.62,65.07,23.78,98.86,1.42,6.46,7.12,6.35,0,1,0,1,5,368190.2562,0
508327.047,1915.77,1.107585888,4,651.22,43.37,8.57,77.12,7.49,96.86,0.53,7.71,6.06,5.91,0,4,1,1,18,618672.2216,1
279721.3529,1601.24,1.0,3,763.98,45.98,6.7,36.58,13.81,99.9,1.59,4.86,7.02,4.04,0,4,1,1,14,442226.1074,1
160332.0108,581.4,1.0,3,454.75,9.17,10.0,58.29,27.87,96.59,0.9,4.62,4.15,6.66,0,1,0,1,15,94932.02301,0
333602.0722,1389.37,2.153101064,3,648.75,84.35,8.12,83.67,14.19,91.07,1.12,8.61,7.23,5.31,1,1,0,1,4,565442.1859,1
518778.2562,664.34,3.382167762,4,329.85,22.28,8.01,31.75,6.3,99.9,0.83,3.72,9.45,6.8,1,3,0,1,2,311378.9668,0
235334.2782,550.0,2.585912865,3,535.29,2.7,8.18,21.47,24.87,99.9,0.98,4.13,1.91,5.97,0,0,0,1,13,140169.681,0
369438.1439,1807.95,2.654548841,3,497.24,35.32,9.89,91.15,23.01,99.9,1.64,7.42,1.08,6.13,0,3,1,1,13,293360.1722,0
515703.8595,550.0,4.327881286,4,460.68,5.89,7.0,39.25,24.63,85.68,1.57,2.9,6.98,7.83,0,4,1,1,12,298631.3698,1
127257.9956,651.19,1.986351784,3,285.4,46.53,6.42,33.06,13.24,97.83,1.87,3.11,3.71,5.34,1,1,1,1,15,48380.39167,0
204444.2675,550.0,2.259059918,2,710.52,43.63,5.04,67.01,27.19,85.83,1.05,0.84,0.17,5.53,0,3,0,2,6,122271.0407,0
156485.1911,550.0,2.277071966,3,977.74,37.72,6.28,77.72,22.3,95.06,1.87,2.26,4.32,3.11,1,2,0,1,12,155156.2905,0
144597.4335,550.0,1.138137278,3,859.24,34.43,8.54,22.53,10.72,98.48,2.15,5.69,1.73,7.11,0,1,0,1,-1,56654.96002,0
380313.1506,1064.85,1.798922461,1,125.42,48.73,5.78,60.8,10.71,88.14,1.08,5.43,3.68,6.67,0,2,1,1,14,324227.0803,1
273656.1229,1453.22,1.553484249,4,176.69,50.55,5.99,27.35,1.98,96.81,0.89,5.15,6.25,8.15,0,0,0,1,11,656474.9021,1
146561.8749,741.88,2.44212541,2,410.81,64.32,3.76,26.18,17.91,82.96,2.24,0.08,4.79,5.26,0,2,1,1,12,126059.9081,0
245250.8451,1887.43,2.436197581,1,272.29,33.59,7.72,26.8,5.21,99.9,0.72,5.94,7.46,7.71,1,4,1,1,0,278496.582,0
192613.5071,550.0,1.502869262,2,349.55,39.72,4.56,107.8,21.23,92.7,1.51,5.93,6.95,8.36,0,3,1,1,23,129518.3305,0
302956.7209,809.51,1.0,3,766.82,35.65,7.01,9.54,7.56,96.1,1.88,7.45,9.25,9.15,0,4,0,1,16,167548.9087,1
189832.326,1357.24,2.874623682,2,487.59,40.03,6.66,112.57,12.65,90.64,1.41,2.17,6.68,5.48,0,1,0,1,10,159267.4294,0
413615.4089,1421.91,2.000209362,2,993.73,42.89,5.24,2.3,26.02,87.13,1.52,5.48,10.0,9.26,0,4,1,2,46,296579.1846,1
149314.6665,550.0,2.547289104,3,649.63,2.33,6.62,104.11,43.68,97.47,2.51,4.64,7.08,5.11,0,3,1,1,14,59847.25924,0
561136.6102,1287.6,2.404376522,4,730.59,37.77,6.72,23.06,17.31,89.98,1.99,6.18,5.74,7.36,1,4,0,2,31,395724.6431,1
146992.1027,550.0,1.0,3,1004.72,31.04,6.58,59.59,5.88,90.17,1.34,2.74,8.6,6.44,0,0,0,1,18,123472.3321,0
608409.4563,1259.23,3.765259306,5,741.42,12.62,7.9,1.9,4.64,97.29,0.8,6.38,1.25,5.2,0,2,0,1,11,969709.2343,1
187888.8282,1456.45,1.0,2,618.87,2.93,6.97,58.36,30.25,97.83,1.0,5.04,9.42,5.69,0,0,0,1,19,184092.6755,0
331247.0143,1441.86,1.129783364,3,864.27,40.12,7.75,63.92,15.05,97.8,1.6,6.47,7.08,4.74,1,0,0,1,20,237334.4133,1
384097.6603,783.23,3.220154571,3,538.66,26.05,9.01,108.61,34.64,91.01,2.2,7.44,5.93,7.18,0,1,1,1,13,319815.8342,1
189134.1212,837.98,1.0,4,526.94,35.55,8.22,41.77,8.11,99.9,1.35,5.79,5.13,2.79,0,1,0,2,46,179679.0926,0
199781.8604,744.45,1.0,2,632.75,46.56,2.29,39.75,16.84,91.36,1.66,2.85,0.03,1.77,0,4,0,2,14,110397.4394,0
411243.601,1231.08,2.536132733,5,869.92,61.57,8.62,0.73,33.69,93.78,1.46,5.65,8.1,6.1,0,2,0,2,39,406477.3265,1
306825.0784,858.39,1.792284334,3,395.03,40.71,9.68,98.43,41.67,90.84,2.14,3.47,4.13,5.12,0,1,0,1,17,173419.7115,1
169402.8034,550.0,1.548950996,2,424.07,43.05,3.52,16.06,26.29,91.82,2.42,1.57,8.09,7.78,0,0,1,1,12,67696.06394,0
261979.9442,918.9,1.422452121,3,403.11,48.74,4.63,68.8,26.56,82.09,1.52,3.56,5.49,4.43,0,1,0,1,9,145333.4683,0
148126.1958,983.26,1.0,2,206.33,24.37,5.18,50.91,31.04,94.04,1.84,7.19,9.72,9.73,0,2,1,1,9,177535.5475,0
267223.3677,1648.24,1.537472539,3,109.9,6.9,8.19,72.56,3.8,93.95,0.92,9.51,6.68,7.08,1,0,1,1,19,430054.9894,0
304321.73,1325.42,1.0,3,461.52,33.44,7.57,22.76,22.0,95.63,2.17,3.15,7.22,4.61,1,1,1,2,27,232076.8581,1
169087.4955,630.08,1.130709619,4,442.2,36.62,7.1,70.04,32.31,88.19,1.95,6.74,9.22,6.25,0,4,1,1,11,123166.9589,0
276656.5065,1995.41,2.138157766,4,43.38,73.03,7.81,63.94,15.15,88.33,2.66,7.13,6.46,8.04,0,4,0,1,19,429578.3513,0
217815.5226,1068.13,3.381325573,2,588.7,33.42,7.71,5.59,27.87,90.14,1.11,8.09,5.76,7.34,0,0,0,1,14,196652.0796,0
171613.4246,896.7,1.0,3,314.71,66.78,6.64,105.47,25.25,93.21,0.93,2.97,2.64,5.93,0,3,0,2,54,58395.27037,0
382139.7344,1097.56,2.074792892,4,272.05,28.62,6.47,116.87,13.14,99.9,2.16,7.01,8.28,6.11,0,0,0,2,22,368928.2892,1
407852.18,1489.29,3.347582506,3,489.36,21.6,7.43,40.28,6.9,99.9,0.71,7.17,2.6,4.8,0,2,1,1,11,574896.4722,1
99924.2893,884.98,2.001241365,2,618.22,50.67,3.4,32.41,26.17,97.05,1.63,2.12,3.68,4.14,0,4,0,1,-4,24064.32264,0
238916.7137,550.0,1.734906141,5,595.84,33.9,9.93,13.87,23.75,94.54,0.46,5.77,6.66,7.3,1,1,0,2,46,317736.4914,0
255864.0649,1373.91,1.0,3,1342.37,56.55,9.48,58.65,8.01,96.93,2.16,5.3,10.0,9.78,0,1,1,2,38,226179.2267,1
309141.3191,1559.91,1.235691059,4,688.92,21.42,9.45,14.28,21.29,93.27,1.84,6.7,6.69,9.69,0,2,0,2,36,312522.7752,1
458499.8035,881.16,3.56875541,4,492.47,21.01,10.0,65.12,29.89,98.68,2.03,8.48,8.0,6.44,0,0,0,1,15,518750.0277,1
229853.3099,550.0,1.0,1,376.66,10.75,5.42,36.14,5.5,93.48,2.14,0.69,5.23,0.26,1,2,0,1,9,102046.909,1
239719.168,883.04,1.652480772,3,259.69,3.7,7.01,19.15,9.32,96.06,2.02,3.27,4.51,5.13,0,3,0,1,6,184228.5993,0
118141.2757,629.32,1.399565336,1,451.87,79.91,6.74,93.85,7.73,98.67,1.62,4.96,2.8,1.77,0,1,1,1,15,33134.89879,0
829280.1212,1540.08,5.405558061,5,966.55,33.64,10.0,8.14,15.6,97.56,0.74,10.0,2.21,6.52,0,1,0,1,17,954030.1673,1
217171.6912,1269.84,1.0,3,509.97,25.79,4.32,80.95,0.02,96.21,1.87,6.41,5.17,4.96,0,4,0,1,15,114866.6244,0
104023.8176,715.82,1.414232015,3,320.74,1.88,6.54,90.69,7.36,99.34,0.82,4.07,3.41,8.22,0,4,0,1,7,10303.33814,0
350619.7241,1596.19,1.0,4,735.47,0.16,9.51,22.51,10.8,96.98,1.03,5.36,7.95,9.31,1,4,0,1,6,443263.0323,1
311510.6121,773.75,1.590550172,5,890.83,12.94,9.16,0.01,3.21,95.37,0.94,4.57,7.22,8.69,0,1,1,1,8,347110.7173,1
320741.123,1116.92,1.64082445,3,522.11,29.75,6.11,15.31,44.16,92.34,0.35,5.56,6.61,8.46,0,2,1,1,15,264522.6406,1
381030.2686,1138.02,1.625274646,3,624.6,28.96,6.12,70.5,12.2,90.6,1.33,4.12,10.0,8.22,1,3,0,1,7,419672.9771,1
196708.7074,1258.21,1.714074971,2,186.08,29.21,6.51,59.26,18.27,88.44,1.68,2.58,4.89,5.3,0,4,1,1,18,168180.8527,0
270249.3015,820.59,1.0,4,216.74,53.91,7.34,83.11,19.81,82.46,1.22,4.87,10.0,9.73,0,2,0,1,19,295920.895,0
292000.4039,974.78,1.507927962,2,754.78,58.37,6.12,59.2,33.7,98.3,1.02,5.32,1.06,6.32,0,2,0,1,14,220017.1512,1
523767.7046,1489.93,3.176080445,4,862.07,24.76,9.13,17.03,4.43,99.9,1.39,8.4,6.56,6.64,0,4,1,1,11,538930.9587,1
299649.7369,1001.99,2.596862494,2,14.7,16.42,6.2,1.51,14.1,93.17,1.3,5.54,10.0,10.0,0,0,0,1,8,490872.4931,1
508459.2489,1349.61,2.476436083,4,565.76,44.57,5.17,23.47,10.41,93.12,2.02,5.93,1.66,4.4,0,4,1,1,20,333621.4196,1
410196.7071,1255.64,3.690927979,2,625.39,6.03,4.5,46.96,2.72,91.14,1.48,2.86,10.0,6.44,1,3,0,2,23,662887.2926,1
404764.9182,1442.25,3.088652025,3,564.09,10.33,7.4,35.52,22.0,92.45,1.18,6.23,1.56,3.04,1,0,0,2,15,500090.3521,1
435340.0265,1209.54,3.874017399,4,773.02,12.29,9.06,28.92,16.46,86.93,1.48,5.7,7.97,6.81,0,3,1,1,19,520983.7149,1
197703.9644,1193.46,1.139867517,3,721.33,24.07,8.83,1.24,25.98,98.33,1.72,7.68,5.63,7.35,0,2,1,2,40,318972.6024,0
263584.8855,1625.02,1.0,5,195.41,44.81,5.56,49.96,5.86,88.85,1.69,1.16,8.09,8.19,0,0,0,1,20,351389.5403,0
217832.0938,643.37,2.195860274,3,1345.94,11.71,9.05,53.61,2.94,95.24,1.5,4.13,2.7,5.15,0,3,1,2,12,199854.797,0
272577.9414,1244.03,2.280305903,3,711.89,32.26,8.08,43.9,11.44,91.67,1.26,6.45,3.05,5.09,0,0,0,2,25,285215.6321,0
98929.34482,1236.85,1.875878575,2,294.35,24.57,8.2,42.37,17.37,94.93,2.09,3.67,3.21,7.12,0,0,0,1,7,27548.94519,0
208962.346,935.67,3.119035746,2,272.8,26.2,5.97,72.45,45.36,92.73,1.99,4.83,6.64,4.3,0,2,0,2,24,199375.4755,0
529170.2351,1506.32,2.248913076,3,600.17,38.68,4.33,3.58,18.81,93.8,1.0,6.41,10.0,6.68,1,3,0,1,16,493802.0675,1
213153.8592,1161.44,1.0,2,467.44,23.12,7.1,58.85,18.02,97.49,1.49,4.28,5.98,6.25,0,1,0,1,13,132669.9311,0
149706.996,550.0,1.0,2,494.49,20.81,4.92,72.23,26.47,87.61,1.95,0.36,8.22,5.55,0,1,0,1,23,125698.1824,0
269638.2659,550.0,2.276513057,4,626.52,18.89,9.23,62.49,17.54,90.36,1.78,3.04,7.52,7.71,0,1,1,1,14,188343.3958,1
101236.1876,830.58,2.426807833,1,902.26,4.65,8.12,7.52,13.22,98.9,1.77,4.32,4.25,1.35,0,0,1,1,9,898.7966815,0
178942.3661,584.48,1.0,2,65.1,41.86,6.59,156.81,35.69,89.36,1.83,3.86,4.28,4.25,0,0,1,1,18,123991.2309,0
355292.796,1235.19,1.672080951,2,647.86,5.9,5.09,37.48,27.27,95.15,1.31,3.43,0.42,3.5,0,3,1,1,12,213393.376,1
422702.956,1634.15,3.156584263,2,345.16,22.1,7.3,24.2,29.34,95.23,2.05,6.64,6.09,6.88,1,3,0,1,19,400893.2052,1
272557.0395,768.35,2.609231756,3,740.02,24.76,6.97,31.93,0.9,94.12,0.66,3.1,3.01,7.19,0,4,0,1,11,267242.6338,0
607617.5735,1484.17,1.34998666,4,540.02,24.92,6.51,86.08,43.63,99.9,1.98,8.68,3.75,5.06,0,3,0,1,10,566866.0916,0
155163.1578,737.43,1.43683434,3,564.54,47.35,7.66,74.01,12.82,98.03,2.04,4.39,3.17,3.93,0,0,0,2,25,102286.3488,0
316637.9282,1311.71,2.700673809,3,76.43,41.24,2.9,55.07,17.34,82.0,2.63,3.35,2.37,5.93,0,1,0,1,15,295693.6727,0
168251.1936,550.0,1.618054583,1,205.89,22.5,4.98,51.13,18.35,92.24,0.22,0.34,0.72,4.68,0,4,1,1,13,158123.3829,0
108820.2578,550.0,1.0,3,735.4,56.12,5.66,8.93,35.4,95.52,1.08,3.85,2.69,5.25,0,4,0,1,13,32397.10737,0
161850.87,550.0,3.238557123,2,431.24,20.6,4.93,44.4,16.91,91.98,1.29,4.48,4.76,7.01,0,1,0,1,13,100117.1169,1
263012.9653,1167.24,1.066872317,3,39.92,50.25,3.91,25.14,31.29,90.96,1.01,1.76,7.1,7.5,0,2,1,1,10,175887.1081,0
576752.4502,1566.17,1.476349858,4,413.19,28.69,6.14,9.75,3.54,87.55,0.57,4.14,2.75,2.48,1,0,0,1,12,360758.7201,1
422776.1832,1798.99,1.508958267,2,743.83,36.45,5.38,14.89,2.53,98.09,1.16,2.83,5.02,4.18,0,4,0,2,34,267534.5034,1
191458.4188,550.0,1.102815031,4,107.05,70.38,6.83,83.9,19.31,86.52,0.57,3.02,2.21,6.37,0,2,0,1,19,159593.6579,0
244504.4305,1055.65,1.648894681,1,592.62,10.01,7.0,33.73,28.99,96.72,1.13,3.43,5.82,5.28,0,1,0,2,19,122151.8688,0
297752.7272,1994.58,3.043046984,2,375.71,1.9,4.73,44.95,0.14,94.39,1.04,3.33,9.6,7.8,0,4,0,1,15,436417.34,1
256951.6967,550.0,3.094713119,3,346.81,34.1,6.56,24.12,16.11,83.47,1.64,5.54,6.28,5.02,0,2,0,1,22,126214.6734,0
377964.1922,550.0,3.805417508,3,115.61,55.8,7.28,62.53,20.59,94.59,2.14,6.6,6.3,6.2,0,3,0,1,16,277952.8699,1
116537.0207,949.75,1.827098987,1,327.0,56.33,3.19,40.14,0.08,97.66,1.25,1.83,10.0,6.99,1,1,1,1,13,40113.49891,0
539096.1489,1551.28,2.563582951,4,443.14,47.68,8.93,3.39,6.16,94.93,2.18,6.58,3.67,6.45,0,3,0,1,7,396006.4445,1
412837.757,1439.53,1.988237756,2,153.92,17.84,4.36,0.24,43.05,99.29,1.61,3.26,6.05,1.06,0,2,0,1,9,255300.5171,1
302507.2463,1417.36,2.156583472,2,391.11,30.53,6.14,39.82,9.05,95.8,1.68,4.88,5.51,6.42,0,2,1,1,5,240467.6221,1
132716.068,550.0,1.0,3,479.38,11.91,4.05,15.46,34.54,92.68,1.8,5.99,8.56,7.85,0,1,0,2,21,22989.28665,0
290997.8478,832.82,2.511030586,2,141.54,27.69,7.08,21.04,22.94,97.8,1.06,3.26,6.5,6.37,0,0,0,1,12,201850.984,1
273232.6509,776.93,1.0,1,472.79,4.44,4.11,34.78,17.72,99.9,1.93,6.11,0.97,3.6,0,4,0,1,6,221796.2177,0
192649.9063,550.0,3.220646562,3,138.12,45.04,6.74,85.35,3.67,94.29,2.03,4.98,3.75,5.98,0,2,0,1,9,132625.8479,1
182090.5999,591.9,1.934098603,3,790.45,50.95,6.4,99.3,38.11,99.37,2.47,6.51,7.26,7.77,0,1,1,1,-2,66145.70859,0
261773.5907,1030.86,1.281494767,5,64.67,42.58,10.0,36.79,39.14,87.08,2.11,6.41,7.28,0.93,0,3,1,2,22,257113.1606,0
217778.2459,1080.39,2.337881208,3,232.64,25.09,5.92,22.17,25.15,96.09,0.8,3.87,3.86,4.9,1,2,1,2,41,245139.9205,0
199372.794,1295.39,1.004230912,2,1022.91,64.48,4.99,131.98,40.61,99.9,1.67,1.93,1.56,2.17,0,3,1,1,17,84230.77463,0
165098.0202,1577.81,1.293779732,2,618.09,1.42,8.37,68.83,1.4,94.1,2.18,3.72,5.35,2.23,0,4,0,1,15,86606.42365,0
197193.796,1230.48,1.246949043,3,16.45,14.51,4.62,19.58,20.06,95.0,1.4,4.58,6.41,4.68,0,3,0,1,10,284874.4342,0
284055.183,1312.83,2.053065884,4,1178.25,15.58,8.6,47.61,18.27,94.58,1.39,7.31,3.38,3.59,1,4,1,1,0,334746.9435,1
229305.9829,805.18,2.558068308,4,949.4,58.93,3.47,20.4,21.02,89.88,0.92,5.09,8.08,5.96,0,2,0,1,18,270707.5242,0
381358.9809,1236.22,1.0,4,344.69,5.85,7.5,16.1,13.77,91.36,2.27,2.27,3.41,6.26,1,3,0,1,17,458543.061,1
445058.7417,1366.81,2.751702913,4,659.3,34.34,10.0,48.41,7.74,93.95,0.44,8.23,10.0,5.59,0,4,0,2,33,453825.9985,1
216757.3556,1404.98,1.590590446,2,354.11,12.46,8.32,24.09,34.76,89.95,1.82,4.88,3.88,8.4,1,3,1,1,17,245715.0197,1
288012.2965,693.68,2.613090229,5,737.8,44.94,7.33,70.06,14.88,90.28,2.21,6.73,6.6,6.19,1,0,0,1,8,432136.0664,1
244632.1739,550.0,1.488188206,3,343.13,14.55,5.23,116.43,29.31,93.82,1.14,4.52,3.02,5.61,1,4,1,1,20,165158.522,0
268929.6573,965.59,3.93450467,2,721.2,47.1,8.57,9.17,20.61,86.92,1.31,4.12,4.99,6.32,0,4,0,1,4,298120.5774,0
486068.0823,1534.67,1.730158142,6,466.55,28.15,8.71,32.77,11.68,89.08,0.97,6.49,5.58,8.03,1,1,0,1,13,615702.0393,0
181669.9418,1246.25,1.0,2,429.54,24.7,7.41,91.27,18.66,99.88,1.52,4.02,6.45,6.63,0,1,1,1,14,61520.94507,0
316027.3456,905.48,2.464367698,4,435.61,26.15,8.11,16.32,20.94,99.9,2.14,5.94,6.45,6.95,0,4,0,1,6,253264.2098,1
591930.0137,1695.37,2.05493614,5,599.6,62.82,10.0,17.73,3.74,94.01,1.46,6.56,6.11,5.4,0,4,1,1,4,520606.0285,1
241167.3799,759.96,4.326870364,3,576.92,19.22,2.38,48.31,17.47,91.24,1.8,2.62,4.61,3.45,0,3,1,1,23,164798.1988,1
544527.3548,1074.21,3.351399263,3,693.25,20.03,7.89,4.8,17.57,87.17,1.15,3.6,10.0,10.0,0,2,1,2,51,538997.9461,1
611952.6394,1152.86,4.122081815,4,897.1,38.81,7.03,2.24,0.0,99.9,1.74,6.48,5.8,5.01,0,1,0,1,12,483291.4423,1
305549.9909,1280.31,1.875373694,3,621.16,40.7,9.17,62.37,12.51,86.71,1.89,5.19,5.06,6.51,0,0,1,1,24,301955.4124,1
245724.4255,1047.13,2.610481854,4,553.82,31.57,5.52,39.57,11.99,87.92,1.52,4.41,4.69,4.72,1,4,1,1,6,305937.3969,0
240893.2553,845.65,2.892747742,3,534.13,12.44,8.26,77.76,19.15,88.94,1.54,6.53,4.12,6.07,0,0,0,2,12,184681.7162,0
236584.1873,964.97,1.54603265,3,392.99,33.85,7.31,9.51,8.0,98.53,1.35,5.1,8.76,3.81,0,1,0,1,24,311916.2329,1
364494.1333,845.58,2.358655206,4,741.27,36.34,8.9,68.76,19.64,94.1,1.5,4.53,7.96,7.92,1,3,0,1,20,315686.2587,1
259723.8412,550.0,1.0,1,883.35,60.5,5.02,98.99,52.38,87.37,1.43,0.07,4.29,7.76,0,4,0,2,38,520892.677,0
175921.5956,1372.17,1.344599233,1,873.65,25.83,4.37,35.49,9.06,96.34,1.49,3.59,7.09,9.25,1,4,0,2,20,169037.4984,1
195228.6598,826.08,3.119365868,2,340.94,70.57,3.63,7.51,8.48,91.82,1.66,0.34,7.35,5.7,1,0,0,1,7,109298.8332,0
549795.928,1760.77,2.123101368,2,459.59,46.97,6.86,83.89,31.07,95.95,2.02,5.85,7.28,8.01,1,3,1,1,15,445138.9535,1
232875.4715,629.0,2.175471614,3,263.65,37.84,7.27,110.24,6.42,88.62,2.04,5.4,2.29,4.08,1,1,1,1,10,147363.7161,0
344078.7362,858.81,2.840918335,3,567.14,29.75,6.39,25.04,28.27,93.51,1.36,5.52,3.67,2.95,1,2,0,1,5,309375.5433,0
317966.9791,965.41,3.072191735,4,570.31,19.82,10.0,125.47,30.33,91.72,1.78,2.92,7.6,6.58,0,2,0,1,13,495086.8472,1
126288.3214,612.75,1.0,4,361.9,21.8,4.95,88.59,10.54,91.56,1.77,1.86,4.62,7.78,1,2,0,1,13,54109.40558,0
166416.1392,1384.34,2.010225354,1,514.0,56.25,3.51,57.42,2.02,87.3,1.99,3.16,5.38,2.85,0,1,1,1,13,155055.7088,0
497007.6325,766.24,4.418517913,5,80.41,59.51,8.11,66.22,20.85,90.71,1.42,7.19,10.0,8.84,0,2,0,1,9,429167.0756,1
358519.7049,1864.95,2.595375532,3,855.28,16.03,10.0,53.04,19.61,99.37,1.39,8.98,7.38,7.36,1,1,0,1,12,668604.752,1
109353.449,760.31,1.0,2,458.1,38.12,6.05,44.96,41.36,95.92,2.27,1.91,4.55,4.46,0,1,0,1,13,7520.380337,0
129585.866,550.0,2.461167837,2,773.29,7.32,3.14,37.24,5.97,90.44,1.49,2.26,8.0,7.55,0,0,0,1,13,30111.17435,0
119060.3116,910.01,1.37059736,2,445.46,60.32,8.33,23.06,46.47,96.48,1.07,4.47,7.44,7.0,0,4,0,1,22,28282.13131,0
144160.3422,846.7,2.884682959,1,519.02,13.62,6.7,10.97,39.44,99.9,1.0,4.46,6.19,5.83,1,1,0,1,18,66485.69605,0
442719.8916,1449.58,2.300015269,4,887.59,32.01,10.0,61.98,6.39,98.39,2.68,5.45,7.07,6.94,1,1,1,2,29,261918.9326,1
583770.1028,1794.21,4.268789309,4,849.84,25.36,9.79,36.14,5.69,95.15,0.68,6.59,5.88,3.37,1,0,0,1,11,638723.1436,1
212593.3699,978.82,1.0,3,703.47,33.69,6.94,51.73,32.63,86.1,1.05,5.23,10.0,9.92,0,3,0,1,14,172592.5019,0
